name	Sigle	latitude	longitude	code
97786 Motten	suf006mot	50.3835555	9.6999173	1440
97788 Neuendorf	suf077neu	50.36999	9.64593	1441
97789 Mitgenfeld	suf021mit	50.292019	9.83104	1442
97791 Obersinn	suf030obs	50.209709	9.61524	1443
97794 Rieneck	suf058rie	50.92999	9.64858	1444
97797 Wartmannsroth	suf041war	50.16629	9.78794	1445
97799 Ro�bach	suf031ros	50.242199	9.68821	1446
97799 Zeitlofs	suf020zei	50.260281	9.67298	1447
97816 Lohr am Main	suf096loh	49.994869	9.57234	1448
97816 Ruppertsh�tten	suf057rup	50.8176	9.54424	1449
97828 Marktheidenfeld	suf130mhd	49.844669	9.60305	1450
97828 Zimmern / Rothenfels	suf112zim	49.896751	9.59218	1451
97833 Frammersbach	suf056fra	50.63919	9.47076	1452
97834 Birkenfeld	suf131bir	49.85804	9.69494	1453
97839 Esselbach	suf129ess	49.852718	9.52884	1454
97846 Partenstein	suf076par	50.41111	9.51712	1455
97848 Rechtenbach	suf095rec	49.98381	9507	1456
97852 Schollbrunn	suf128sol	49.833333	9.466667	1457
97854 Steinfeld	suf097ste	49.95234	9.67169	1458
97855 Homburg am Main	suf145hom	49.791981	9.61905	1459
97857 Urspringen	suf113urs	49.90218	9.67276	1460
97859 Wiesthal	suf075wie	50.3327	9.42905	1461
97892 Kreuzwertheim	suf144kre	49.76633	9.51568	1462
97903 Fechenbach	suf142fec	49.771549	9.33412	1463
97906 Faulbach	suf143fau	49.78409	9.44092	1464
98646 Adelhausen	sno129ade	50.36631	10.7508	1465
98663 Ummerstadt	sno137umm	50.25913	10.81176	1466
98673 Herbartswind	sno371her	50.400002	10.9	1467
98743 Spechtsbrunn	sno370spe	50.49398	11.2554	1468
Brandner Hegerhaus		49.7801281	12.4976646	1469
Eichlberg		49.83672	11.71389	1470
93413 Cham		49.218073	12.666118	
92545 Niedermurach 		49.450278	12.378056	
92072 Aigen		48.308889	13.262222	
92421 Schwandorf		49.328333	12.11	
86356 Ottmarshausen	sbs120omh	48.392662729	10.8081926567	
86507 Oberottmarshausen	sbs155oot	48.218467505	10.8637268352	
86415 Mering	sbs158mer	48.2665922764	11.0028727714	
86937 Scheuring	sbs170seu	48.1602078211	10.889424436	
82290 Landsberied	sbs174mam	48.1600739668	11.1731152002	
87700 Dickenreishausen	sbs219dik	47.9788222336	10.1630742166	
87760 Lachen	sbs221lac	47.9427571721	10.2454808306	
87634 Obergünzburg	sbs237ogu	47.8505596914	10.4387167043	
87665 Frankenried	sbs241fra	47.8741263508	10.6715037138	
97258 Bullenheim	smf016bul	49.5849016782	10.1587779012	
91587 Tauberzell	smf047tbz	49.4515916225	10.1491236847	
90556 Seckendorf	smf055sek	49.4588120382	10.8495468391	
90763 Dambach	smf057dam	49.4561760518	10.9940068682	
90425 Großreuth	smf058reu	49.4770471271	11.0651739976	
90571 Schwaig	smf059swg	49.4909221395	11.2009691358	
90475 Fischbach	smf074fis	49.4277368539	11.2036842996	
91541 Rothenburg	smf079rob	49.3696393298	10.1582700328	
91189 Rohr	smf087roh	49.3419868571	10.9278943094	
91189 Prünst	smf088pru	49.3419868571	10.9278943094	
91522 Elpersdorf	smf099elp	49.2921931121	10.5637176661	
90559 Unterferrieden	smf106ufr	49.3387308105	11.3289693772	
91567 Stegbruck	smf111stg	49.2278817851	10.4814663782	
91555 Feuchtwangen	smf121feu	49.1752966472	10.3213499058	
91720 Kalbensteinberg	smf127ksb	49.1582103193	10.8609481719	
91805 Dinkelsbühl	smf134dkb	48.9332333422	10.7296199549	
91710 Sinderlach	smf138sin	49.1109098045	10.7283876039	
91710 Unterasbach	smf139aus	49.1109098045	10.7283876039	
91801 Markt Berolzheim	smf152mbe	49.0069138476	10.836558946	
91793 Alesheim	smf153ale	49.0391218714	10.8687479544	
91793 Trommetsheim	smf154 tro	49.0391218714	10.8687479544	
91790 Raitenbuch	smf156rai	49.0282953062	11.1198810371	
91171 Esselberg	smf157ess	49.0596716617	11.3283072805	
91171 Kaising	smf158kai	49.0596716617	11.3283072805	
91719 Hechlingen	smf160hec	48.9957513917	10.7442426786	
91781 Dettenheim	smf162det	49.0155657462	10.9868838312	
91805 Döckingen	smf163dok	48.9332333422	10.7296199549	
91757 Möhren	smf164mor	48.9574993752	10.8700790173	
91757 Dietfurt	smf165dft	48.9574993752	10.8700790173	
91799 Langenaltheim	smf166lah	48.8947005975	10.9161238881	
91788 Bieswang	smf167bwg	48.9397083656	11.0036423762	
94267 Moosbach	snb004mos	49.1021255836	12.8215872858	
94267 Zell	snb005zel	49.1021255836	12.8215872858	
94227 Scheureck	snb011sek	49.0491546276	13.2810910225	
93339 Baiersdorf	snb023bdo	48.9692224826	11.6907255759	
94209 March	snb031mar	48.9699370823	13.1223243702	
94158 Philippsreut	snb054phi	48.8786222499	13.6732910054	
94330 Aiterhofen	snb062ait	48.8417767965	12.628185829	
94133 Kumreut	snb094kum	48.7533261393	13.5166386013	
94089 Neureichenau	snb097nre	48.7538434044	13.7655745899	
94496 Ortenburg	snb176ort	48.5545889019	13.2181894554	
94094 Rotthalmünster	snb214rmu	48.3603833269	13.1917636144	
94072 Würding	snb216wur	48.3376310612	13.3035624123	
92280 Utzenhofen	sno010utz	49.3649067947	11.6885561557	
92272 Etsdorf	sno027ets	49.4685187732	11.9690604032	
92280 Lastl/Wolfsfeld	sno028kas	49.3649067947	11.6885561557	
92249 Vilseck	sno038vil	49.6118821252	11.7984864387	
95369 Untersteinach	sno048unt	50.1356877978	11.5179375884	
95497 Goldkronach	sno064gol	50.006205322	11.7030018383	
95466 Görschnitz	sno065goe	49.9383939867	11.7359566785	
91257 Buchau	sno066buc	49.7402069935	11.5241556921	
95497 Nemmersdorf	sno074nem	50.006205322	11.7030018383	
93413 Cham	sno095cha	49.2099730161	12.6656652065	
93449 Höll	sno099hoe	49.3679033903	12.6973243587	
93476 Blaibach	sno122bla	49.1625958525	12.8147170397	
96479 Neundorf	sno135neu	50.248102835	10.8726639159	
95180 Tiefengrün	sno166tie	50.3803374547	11.7801720495	
95138 Carlsgrün	sno168car	50.3579920568	11.6362717055	
95119 Hölle/Brand	sno170hoe	50.3229031243	11.6866217645	
95111 Wurlitz	sno184wur	50.2465800325	12.058357084	
95111 Rehau	sno185reh	50.2465800325	12.058357084	
95213 Münchberg	sno186mue	50.1955165627	11.7626670019	
96352 Effelter	sno194eff	50.3185803363	11.3833601497	
96355 Kleintettau	sno201kle	50.4516082686	11.2774586931	
95355 Wartenfels	sno212war	50.2325920449	11.5432433788	
95336 Willmersreuth	sno218wil	50.1055188331	11.3543044978	
95509 Marktschorgast	sno221mar	50.0968988509	11.6535337755	
92685 Floß	sno234flo	49.7256887693	12.2778088236	
92665 Kirchdemenreuth	sno242kir	49.7530210463	12.1160719188	
92655 Gössenreuth/Grafenwöhr	sno247goe	49.6839776472	11.8007727559	
92690 Dießfurt	sno248die	49.7680072801	11.9740626481	
92711 Hammerles	sno250ham	49.7336537283	12.0573226987	
92726 Reichenau	sno262rei	49.6512455095	12.4925256797	
92648 Vohenstrauß	sno267voh	49.6208577937	12.3277763087	
92723 Tännesberg	sno270tae	49.53510963	12.3287486023	
92318 Neumarkt	sno272neu	49.2824999674	11.4729749167	
92283 Lauterhofen	sno279lau	49.372773876	11.5652264926	
92353 Postbauer	sno282pos	49.2898596122	11.35444665	
93059 Stadtamhof	sno299sta	49.0313245587	12.0849379972	
92545 Niedermurach	sno335nie	49.4448749966	12.360863621	
92536 Pfreimd	sno337pfr	49.5008646445	12.2036887341	
92421 Schwandorf	sno338sch	49.3171185193	12.0833666736	
92533 Oberköblitz	sno340obe	49.5410815674	12.158989288	
92533 Wernberg	sno341wer	49.5410815674	12.158989288	
92543 Unteraich	sno348unt	49.4589702484	12.2852802729	
92549 Stadlern	sno352sta	49.5030916939	12.6250124371	
92269 Dürnsricht	sno353due	49.406471561	12.0396151187	
92421 Ettmannsdorf	sno358ett	49.3171185193	12.0833666736	
93133 Burglengenfeld	sno364bur	49.2278922688	12.0036263249	
95652 Münchenreuth	sno377mue	50.0152044583	12.3155824152	
95652 Hundsbach	sno378hun	50.0152044583	12.3155824152	
92637 Weiden	sno402wei	49.6747055043	12.1710697569	
95691 Hohenberg	sno404hoh	50.1024390468	12.1880085182	
95168 Marktleuthen	sno408mar	50.1227360006	12.0178085112	
95615 Marktredwitz	sno416mar	50.0103232251	12.1014727605	
95158 Kirchenlamitz	sno417kir	50.1525890961	11.9505850633	
85110 Hirnstetten	sob004hir	48.9389183865	11.3826619484	
91795 Obereichstätt	sob008oei	48.8706708056	11.0909002692	
91804 Mörnsheim	sob015moe	48.856332671	11.0116849929	
85111 Biesenhard	sob016bid	48.844239029	11.2037688577	
85122 Hitzhofen	sob018hzh	48.8746401299	11.3158820653	
86643 Rennertshofen	sob023ren	48.7731601154	11.0478394406	
91809 Wellheim	sob024wlm	48.8189599469	11.0996587494	
86666 Burgheim	sob031bhm	48.6908451136	11.0384430072	
86701 Ergertshausen	sob032erg	48.6886480329	11.1642565063	
86633 Bittenbrunn	sob033bit	48.7363818394	11.1949237979	
86676 Ehekirchen	sob040ehk	48.6376925154	11.0978380607	
85290 Parleiten	sob045par	48.6838524233	11.6199707345	
86669 Klingsmoos	sob047klm	48.6512515696	11.1953067115	
86529 Edelshausen	sob049edh	48.5718146046	11.2337047502	
85302 Junkenhofen	sob064jun	48.48947719	11.355709393	
85250 Hohenzell	sob084hzl	48.3896817928	11.2378633044	
86931 Prittriching	sob117pri	48.2004429425	10.9255455551	
82278 Althegnenberg	sob118ahg	48.2259196134	11.070433653	
82294 Oberschweinbach	sob119osw	48.2405231738	11.1466548492	
82291 Mammendorf	sob120mam	48.2075590062	11.1611193515	
80995 Feldmoching	sob125fmo	48.217157311	11.5149477676	
86836 Obermeitingen	sob140omt	48.1695491022	10.8293762457	
86937 Scheuring	sob141seu	48.1602078211	10.889424436	
86947 Beuerbach	sob142beb	48.1234427007	10.947368799	
82272 Dünzelbach-Steinbach	sob143due	48.1615810905	11.064262451	
82287 Jesenwang	sob144jes	48.1631342413	11.1335166679	
82290 Landsberied	sob144lbr	48.1600739668	11.1731152002	
82256 Aich	sob146aih	48.1804254202	11.232804933	
82296 Schöngeising	sob147soe	48.1342654843	11.2050794336	
81245 Aubing	sob149aub	48.1607059694	11.4418473581	
80639 München-Nord	sob151mno	48.1509055143	11.509219185	
81829 Riem-Daglfing	sob152rda	48.1338013027	11.6883071515	
85551 Kirchheim/Heimstetten	sob153khm	48.1821447954	11.7510068213	
86916 Kaufering	sob165kfg	48.0989049726	10.8721043587	
86947 Schöffelding	sob167soe	48.1234427007	10.947368799	
82299 Türkenfeld	sob168tfd	48.1083862218	11.0938096093	
82266 Inning am Ammersee	sob169ing	48.0724279705	11.1565896261	
82284 Grafrath	sob170grf	48.1229801597	11.1669804542	
82152 Planegg/Martinsried	sob173pla	48.1009321465	11.3994282538	
81377 Großhadern/Forstenried	sob174gfo	48.1102093425	11.493310889	
85560 Ebersberg/Oberndorf	sob179ebe	48.1105384601	11.9506456485	
86859 Holzhausen	sob189hol	48.0661722043	10.80662354	
86899 Ellighofen	sob190elo	48.0348345905	10.8610577583	
86899 Landsberg am Lech	sob191lbl	48.0348345905	10.8610577583	
86940 Schwifting	sob192swi	48.0436042498	10.9395280373	
86923 Entraching	sob193ent	48.0211876141	11.0132090934	
86938 Oberschondorf	sob194osd	48.0528929362	11.0864479101	
82229 Oberalting/Seefeld	sob195oal	48.0364168347	11.2238881973	
82319 Leutstetten/Gauting/Wangen	sob197leu	48.0102743852	11.3325258651	
82041 Oberhaching/Deisenhofen	sob199oha	48.0037159235	11.5813504508	
86925 Asch	sob213asc	47.9331599758	10.822723409	
86932 Lengenfeld	sob214lfl	48.0065222926	10.9173282243	
86911 Dettenhofen	sob215deh	47.9531496527	11.0498161942	
86911 Diessen am Ammersee	sob216dis	47.9531496527	11.0498161942	
82211 Herrsching am Ammersee	sob217her	48.0079482167	11.1660822005	
86920 Denklingen	sob237dkl	47.8884783366	10.840170116	
86934 Ludenhausen	sob238lud	47.93043376	10.937083766	
82405 Wessobrunn	sob239wes	47.8628348462	11.0237690687	
82396 Pähl	sob240pae	47.9204464349	11.1724776379	
83339 Chieming	sob255chm	47.9140839594	12.5394121499	
86980 Ingenried	sob262inr	47.8078734884	10.7846948827	
86972 Altenstadt	sob263ast	47.8227418412	10.859444029	
86978 Hohenfurch	sob264hfh	47.8540189255	10.8969057404	
86971 Birkland	sob265brk	47.801011477	10.9351728042	
82362 Weilheim	sob266wob	47.8442213578	11.1455481036	
83135 Deutenhausen/Marnbach	sob267dma	47.9262373183	12.1197422952	
82549 Königsdorf/Osterhofen	sob270koe	47.8125478601	11.4665617543	
86971 Peiting	sob286ptg	47.801011477	10.9351728042	
82383 Hohenpeißenberg	sob287hpg	47.8017150986	11.006629948	
82380 Peißenberg	sob288psb	47.7994274346	11.0677413187	
82386 Huglfing	sob289hug	47.7639029089	11.124969598	
86975 Bernbeuren	sob308bbe	47.7297124121	10.7678197038	
86989 Steingaden	sob309stg	47.7081779949	10.8673653143	
82401 Rottenbuch/Böbing	sob311rot	47.6958776973	10.9658197377	
82449 Schöffau	sob313soe	47.7086772826	11.1077764215	
82433 Bad Kohlgrub	sob327bko	47.6644455251	11.0739150377	
82497 Unterammergau	sob339uag	47.6146389238	11.0206886067	
97633 Leinach am Grabfeld	suf037lei	50.3115900368	10.444054335	
97355 Rüdenhausen	suf153rue	49.7577023505	10.3383705168	
97355 Abtswind	suf154abt	49.7577023505	10.3383705168	
96160 Geiselwind	suf155gei	49.7755009638	10.4784899001	
97318 Kitzingen	suf166kit	49.7452335886	10.1380437732	
87477 Sulzberg	tir014sul	47.6594568641	10.3556027806	
87497 Wertach	tir017wet	47.5840495792	10.4119193347	
00000 Schwaderbach	sno369sch	50.373889	12.503056	
86235 Pfaffenhofen	sbs144pff	48.529722	11.506667	
94072 Aigen	snb215aig	48.308889	13.262222	
96465 Neustadt bei Coburg	sno136neu	50.328889	11.121111	
91281 Kirchenthumbach	sno245kir	49.75	11.716667	
